id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,target_bad
1717593,8469763,27575.0,17350.0,17325.0, 60 months,12.69,392.02,B,B5,REDACTED,< 1 year,MORTGAGE,63000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,01xxx,MA,19.92,0.0,Jun-1995,0.0,,,13.0,0.0,25261.0,50.2,30.0,f,0.0,0.0,23148.6300116,23115.27,17350.0,5798.63,0.0,0.0,0.0,Oct-2015,5507.73,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3729735,7642104,7000.0,7000.0,7000.0, 60 months,8.9,144.97,A,A5,REDACTED,,MORTGAGE,25000.0,Not Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,27xxx,NC,15.17,0.0,Jul-1984,0.0,,,8.0,0.0,14469.0,62.9,17.0,f,1679.43,1679.43,6928.92,6928.92,5320.57,1608.35,0.0,0.0,0.0,Dec-2015,144.97,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
6611833,2609028,15000.0,15000.0,15000.0, 36 months,7.9,469.36,A,A4,REDACTED,1 year,RENT,35000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,02xxx,MA,17.73,0.0,Jun-2000,0.0,64.0,,6.0,0.0,11550.0,61.3,23.0,f,0.0,0.0,16730.0895806,16730.09,15000.0,1730.09,0.0,0.0,0.0,Feb-2014,5003.63,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6479068,8659787,2250.0,2250.0,2250.0, 36 months,13.49,76.35,C,C1,REDACTED,6 years,RENT,16000.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,85xxx,AZ,18.75,0.0,Sep-2000,0.0,34.0,,7.0,0.0,7528.0,61.2,14.0,f,0.0,0.0,2746.89544881,2746.9,2250.0,496.9,0.0,0.0,0.0,Dec-2014,80.89,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6598384,1758604,17050.0,17050.0,17050.0, 36 months,12.42,569.74,B,B4,REDACTED,10+ years,MORTGAGE,53000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,30xxx,GA,23.64,0.0,Sep-1995,1.0,42.0,,8.0,0.0,17414.0,59.4,28.0,f,0.0,0.0,20507.0143691,20507.01,17050.0,3457.01,0.0,0.0,0.0,Dec-2014,581.19,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6179215,2795405,16500.0,16500.0,16500.0, 36 months,16.77,586.39,D,D2,REDACTED,2 years,RENT,110000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,10xxx,NY,10.22,0.0,Jul-1995,1.0,70.0,,12.0,0.0,22329.0,70.2,25.0,f,0.0,0.0,21102.5862862,21102.59,16500.0,4602.59,0.0,0.0,0.0,Dec-2014,604.94,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9613088,1796350,35000.0,35000.0,34975.0, 60 months,19.91,925.54,E,E4,REDACTED,4 years,MORTGAGE,69000.0,Verified,Dec-2011,Current,n,,,home_improvement,Loan Application,30xxx,GA,9.41,0.0,Jan-2006,2.0,,,7.0,0.0,22921.0,70.7,17.0,f,9998.33,9991.18,44419.68,44387.98,25001.66,19418.02,0.0,0.0,0.0,Dec-2015,925.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
7043476,7830601,3250.0,3250.0,3250.0, 36 months,12.42,108.6,B,B4,REDACTED,< 1 year,RENT,16000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,28xxx,NC,19.13,0.0,Dec-1999,2.0,,,12.0,0.0,9422.0,70.8,30.0,f,0.0,0.0,3923.83568312,3923.84,3250.0,658.84,15.0,0.0,0.0,Jan-2015,18.86,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3833091,1212561,7000.0,7000.0,7000.0, 36 months,7.9,219.04,A,A4,REDACTED,4 years,MORTGAGE,38400.0,Not Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,75xxx,TX,9.34,0.0,Dec-2005,1.0,,,7.0,0.0,6736.0,26.5,10.0,f,0.0,0.0,7792.28,7792.28,7000.0,792.28,0.0,0.0,0.0,Jan-2014,2542.19,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7660877,9833580,24000.0,24000.0,23919.5895158, 36 months,11.71,793.83,B,B3,REDACTED,3 years,MORTGAGE,80000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,08xxx,NJ,13.26,0.0,Apr-1998,1.0,,,8.0,0.0,23236.0,66.4,33.0,f,0.0,0.0,28530.6624979,28434.18,24000.0,4530.66,0.0,0.0,0.0,Sep-2014,3175.71,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7862409,2862717,13200.0,13200.0,13200.0, 36 months,16.77,469.11,D,D2,REDACTED,6 years,RENT,80952.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,60xxx,IL,12.79,0.0,Sep-2005,0.0,,,12.0,0.0,16560.0,84.1,17.0,f,0.0,0.0,16881.4509484,16881.45,13200.0,3681.45,0.0,0.0,0.0,Dec-2014,485.74,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2584121,8702365,22750.0,22750.0,22725.0, 36 months,8.9,722.39,A,A5,REDACTED,6 years,OWN,65000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,18xxx,PA,10.45,0.0,Nov-2000,1.0,,,7.0,0.0,23869.0,52.8,32.0,f,0.0,0.0,23699.46,23673.42,22750.0,949.46,0.0,0.0,0.0,Jun-2012,20092.09,,Jul-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1505611,3087750,12000.0,12000.0,12000.0, 36 months,8.9,381.04,A,A5,REDACTED,10+ years,RENT,70000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,95xxx,CA,6.02,0.0,Sep-2001,0.0,33.0,,9.0,0.0,12411.0,50.0,31.0,f,0.0,0.0,13715.3345018,13715.33,12000.0,1715.33,0.0,0.0,0.0,Dec-2014,391.93,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6628457,9326589,30000.0,30000.0,30000.0, 36 months,10.65,977.2,B,B2,REDACTED,7 years,MORTGAGE,175000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,75xxx,TX,17.15,0.0,Oct-1993,1.0,,,12.0,0.0,26103.0,56.9,47.0,f,0.0,0.0,35176.9354068,35176.94,30000.0,5176.94,0.0,0.0,0.0,Dec-2014,986.38,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9139688,1975244,1200.0,1200.0,1200.0, 36 months,12.69,40.26,B,B5,REDACTED,8 years,RENT,34000.0,Not Verified,Dec-2011,Charged Off,n,,,vacation,Loan Application,91xxx,CA,13.41,0.0,Jan-2000,1.0,,,6.0,0.0,9040.0,94.2,30.0,f,0.0,0.0,240.78,240.78,169.31,71.47,0.0,0.0,0.0,Jun-2012,40.26,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
2760777,5761387,4800.0,4800.0,4800.0, 36 months,8.9,152.42,A,A5,REDACTED,< 1 year,RENT,35000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,32xxx,FL,14.95,0.0,Mar-1997,0.0,,,11.0,0.0,16237.0,49.7,20.0,f,0.0,0.0,5485.78897002,5485.79,4800.0,685.79,0.0,0.0,0.0,Dec-2014,158.37,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6189097,6802782,18000.0,18000.0,17975.0, 60 months,20.89,485.85,F,F1,REDACTED,10+ years,RENT,60000.0,Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,95xxx,CA,20.74,0.0,Jun-1999,2.0,,,8.0,0.0,12411.0,94.7,19.0,f,5232.44,5225.13,23294.02,23261.75,12767.56,10526.46,0.0,0.0,0.0,Dec-2015,485.85,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
2695202,4860487,7200.0,7200.0,7200.0, 36 months,8.9,228.63,A,A5,REDACTED,10+ years,RENT,35000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,93xxx,CA,15.02,0.0,Sep-2001,1.0,,,12.0,0.0,18323.0,68.1,23.0,f,0.0,0.0,8229.37229467,8229.37,7200.0,1029.37,0.0,0.0,0.0,Dec-2014,233.82,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7721931,5092273,15000.0,15000.0,15000.0, 36 months,9.91,483.38,B,B1,REDACTED,2 years,OWN,35000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,94xxx,CA,15.15,0.0,Oct-2000,1.0,,,10.0,0.0,15872.0,52.9,17.0,f,0.0,0.0,17397.2285346,17397.23,15000.0,2397.23,0.0,0.0,0.0,Dec-2014,503.11,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9264878,1280932,10500.0,10500.0,10500.0, 36 months,15.27,365.38,C,C4,REDACTED,10+ years,RENT,60000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,91xxx,CA,9.92,0.0,Sep-1990,1.0,58.0,,7.0,0.0,15905.0,80.7,13.0,f,0.0,0.0,13146.4975388,13146.5,10500.0,2646.5,0.0,0.0,0.0,Dec-2014,385.76,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1092300,4763737,15000.0,15000.0,15000.0, 60 months,17.27,374.97,D,D3,REDACTED,1 year,OWN,75000.0,Not Verified,Dec-2011,Fully Paid,n,,,other,Loan Application,94xxx,CA,16.21,0.0,Jul-2005,0.0,,,9.0,0.0,10219.0,74.9,18.0,f,0.0,0.0,16459.91,16459.91,14999.99,1459.92,0.0,0.0,0.0,Jul-2012,14214.57,,Aug-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8981317,5503893,5000.0,5000.0,5000.0, 36 months,7.9,156.46,A,A4,REDACTED,< 1 year,MORTGAGE,66000.0,Source Verified,Dec-2011,Charged Off,n,,,small_business,Loan Application,60xxx,IL,7.75,0.0,Jan-2000,3.0,,,11.0,0.0,16396.0,47.9,20.0,f,0.0,0.0,4063.28,4063.28,3486.91,576.37,0.0,0.0,0.0,Feb-2014,156.46,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
8610936,3899734,12800.0,12800.0,12800.0, 60 months,13.49,294.47,C,C1,REDACTED,6 years,RENT,77000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,60xxx,IL,8.74,0.0,Dec-2003,0.0,,,8.0,0.0,14334.0,70.1,12.0,f,0.0,0.0,15957.5122921,15957.51,12800.0,3157.51,0.0,0.0,0.0,May-2014,748.58,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9461099,4074071,4000.0,4000.0,4000.0, 36 months,8.9,127.02,A,A5,REDACTED,3 years,MORTGAGE,62000.0,Not Verified,Dec-2011,Fully Paid,n,,,small_business,Loan Application,91xxx,CA,13.16,0.0,Jun-2004,2.0,,,9.0,0.0,7171.0,52.3,13.0,f,0.0,0.0,4571.54282899,4571.54,4000.0,571.54,0.0,0.0,0.0,Jan-2015,131.34,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5534333,5330057,14000.0,9350.0,9350.0, 60 months,12.42,209.98,B,B4,REDACTED,6 years,MORTGAGE,73000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,27xxx,NC,18.84,0.0,Jun-1993,0.0,,,10.0,0.0,37924.0,52.0,20.0,f,0.0,0.0,11385.68,11385.68,9350.0,2035.68,0.0,0.0,0.0,Jan-2014,6355.02,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9265121,3423264,27000.0,27000.0,27000.0, 36 months,11.71,893.06,B,B3,REDACTED,8 years,MORTGAGE,130000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,02xxx,MA,8.13,0.0,Dec-1998,1.0,,,7.0,0.0,14090.0,70.1,31.0,f,0.0,0.0,30277.11,30277.11,27000.0,3277.11,0.0,0.0,0.0,Mar-2013,17786.3,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8293772,9822383,15000.0,15000.0,15000.0, 36 months,12.42,501.23,B,B4,REDACTED,7 years,MORTGAGE,61000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,98xxx,WA,17.35,0.0,Jul-2005,0.0,,,5.0,0.0,11926.0,86.4,14.0,f,0.0,0.0,18039.9581977,18039.96,15000.0,3039.96,0.0,0.0,0.0,Jan-2015,516.66,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6514665,6687267,35000.0,35000.0,35000.0, 60 months,20.89,944.71,F,F1,REDACTED,5 years,RENT,90000.0,Source Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,91xxx,CA,7.93,0.0,Apr-2002,1.0,52.0,,9.0,0.0,17017.0,82.2,19.0,f,0.0,0.0,40669.77,40669.77,20871.91,19689.1,94.48,14.28,2.5704,Sep-2015,944.71,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
4747811,9505775,2400.0,2400.0,2400.0, 36 months,14.27,82.35,C,C2,REDACTED,1 year,OWN,25000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,22xxx,VA,17.71,1.0,Jul-2005,2.0,2.0,,14.0,0.0,3096.0,35.2,25.0,f,0.0,0.0,2962.84986997,2962.85,2400.0,562.85,0.0,0.0,0.0,Dec-2014,86.32,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6526049,2262105,5900.0,5900.0,5900.0, 36 months,12.42,197.16,B,B4,REDACTED,2 years,RENT,14400.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,32xxx,FL,6.17,0.0,Mar-2006,1.0,,,4.0,0.0,5153.0,46.4,9.0,f,0.0,0.0,6790.69,6790.69,5900.0,890.69,0.0,0.0,0.0,Feb-2014,662.07,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7022330,2384243,5000.0,5000.0,5000.0, 36 months,11.71,165.38,B,B3,REDACTED,6 years,RENT,70000.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,97xxx,OR,13.78,0.0,Oct-2006,1.0,,,13.0,0.0,5529.0,36.1,16.0,f,0.0,0.0,5506.83,5506.83,5000.0,506.83,0.0,0.0,0.0,Dec-2012,3692.33,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8765844,4062963,22000.0,22000.0,21975.0, 60 months,19.42,575.79,E,E3,REDACTED,4 years,RENT,82500.0,Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,85xxx,AZ,16.2,0.0,Oct-2003,0.0,,,7.0,0.0,18810.0,97.0,14.0,f,6248.18,6241.04,27608.28,27576.99,15751.82,11856.46,0.0,0.0,0.0,Dec-2015,575.79,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
5571232,5054944,13250.0,13250.0,13250.0, 36 months,17.58,476.24,D,D4,REDACTED,7 years,RENT,35000.0,Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,73xxx,OK,18.55,1.0,Dec-2006,1.0,13.0,,7.0,0.0,5584.0,76.5,22.0,f,0.0,0.0,11325.82,11325.82,7250.38,3210.62,0.0,864.82,8.4854000017,Oct-2013,476.24,,Mar-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
9333416,4939417,12600.0,12600.0,12600.0, 60 months,14.27,294.95,C,C2,REDACTED,10+ years,RENT,43200.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,11xxx,NY,18.61,0.0,Jul-2000,3.0,25.0,,9.0,0.0,13924.0,52.5,19.0,f,0.0,0.0,16421.8381423,16421.84,12600.0,3821.84,0.0,0.0,0.0,Aug-2014,7291.91,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6851655,5631160,20000.0,20000.0,20000.0, 36 months,11.71,661.52,B,B3,REDACTED,1 year,MORTGAGE,125000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,78xxx,TX,14.95,0.0,Oct-1999,2.0,,,12.0,0.0,26179.0,56.8,31.0,f,0.0,0.0,23812.1799242,23812.18,20000.0,3812.18,0.0,0.0,0.0,Dec-2014,671.46,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3403228,4128694,18000.0,18000.0,18000.0, 36 months,7.9,563.23,A,A4,REDACTED,10+ years,MORTGAGE,80000.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,05xxx,VT,20.05,0.0,Oct-1996,1.0,,,8.0,0.0,29104.0,78.4,18.0,f,0.0,0.0,19846.6,19846.6,18000.0,1846.6,0.0,0.0,0.0,Sep-2013,8588.3,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5598756,1588983,19200.0,19200.0,19175.0, 36 months,16.77,682.34,D,D2,REDACTED,< 1 year,RENT,87500.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,73xxx,OK,13.56,0.0,Feb-2003,2.0,,,17.0,0.0,22854.0,73.7,35.0,f,0.0,0.0,23363.59,23333.21,19200.0,4163.59,0.0,0.0,0.0,Aug-2013,10420.06,,Aug-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1361957,7074954,7000.0,7000.0,7000.0, 36 months,11.71,231.54,B,B3,REDACTED,10+ years,MORTGAGE,22000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,26xxx,WV,17.45,3.0,Feb-1995,1.0,21.0,,12.0,0.0,7467.0,25.7,19.0,f,0.0,0.0,8333.04255545,8333.04,7000.0,1333.04,0.0,0.0,0.0,Dec-2014,239.28,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9484768,2642127,25000.0,25000.0,25000.0, 60 months,15.96,607.43,C,C5,REDACTED,10+ years,OWN,80000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,02xxx,MA,4.71,0.0,Jan-1991,2.0,,,5.0,0.0,20789.0,87.8,13.0,f,0.0,0.0,33909.6473402,33909.65,25000.0,8909.65,0.0,0.0,0.0,Oct-2014,13906.88,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5011589,5531963,10000.0,10000.0,10000.0, 36 months,6.03,304.36,A,A1,REDACTED,7 years,MORTGAGE,70000.0,Verified,Dec-2011,Fully Paid,n,,,other,Loan Application,75xxx,TX,12.29,0.0,Jun-2003,0.0,,,9.0,0.0,5844.0,12.8,18.0,f,0.0,0.0,10366.43,10366.43,10000.0,366.43,0.0,0.0,0.0,Aug-2012,8238.02,,Sep-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3966650,4278651,2250.0,2250.0,2250.0, 36 months,15.27,78.3,C,C4,REDACTED,,MORTGAGE,17352.0,Verified,Dec-2011,Fully Paid,n,,,other,Loan Application,33xxx,FL,19.5,0.0,Aug-2001,1.0,,,6.0,0.0,10267.0,90.3,8.0,f,0.0,0.0,2836.4524567,2836.45,2250.0,571.46,14.993997599,0.0,0.0,Jan-2015,2.75,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8604239,4177395,23000.0,23000.0,23000.0, 36 months,9.91,741.18,B,B1,REDACTED,9 years,RENT,63208.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,16xxx,PA,19.61,0.0,Dec-1989,0.0,,,6.0,0.0,19843.0,38.5,30.0,f,0.0,0.0,25887.26,25887.26,23000.0,2887.26,0.0,0.0,0.0,Aug-2013,11818.55,,Aug-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5871225,5105490,6750.0,6750.0,6750.0, 36 months,17.27,241.57,D,D3,REDACTED,2 years,RENT,48000.0,Source Verified,Dec-2011,Fully Paid,n,,,small_business,Loan Application,30xxx,GA,1.0,2.0,Jan-2005,2.0,9.0,,4.0,0.0,298.0,4.8,9.0,f,0.0,0.0,8692.95106483,8692.95,6750.0,1942.95,0.0,0.0,0.0,Dec-2014,249.7,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8433993,2895052,10000.0,10000.0,10000.0, 36 months,10.65,325.74,B,B2,REDACTED,6 years,MORTGAGE,45500.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,34xxx,FL,8.78,0.0,Jan-2000,0.0,,,7.0,0.0,10802.0,86.4,14.0,f,0.0,0.0,11570.1181873,11570.12,10000.0,1570.12,0.0,0.0,0.0,Feb-2014,3441.18,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3571497,5016801,16000.0,16000.0,16000.0, 60 months,11.71,353.58,B,B3,REDACTED,4 years,MORTGAGE,48000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,59xxx,MT,10.75,0.0,Mar-2000,0.0,,,8.0,0.0,18163.0,71.2,28.0,f,0.0,0.0,19745.2451545,19745.25,16000.0,3745.25,0.0,0.0,0.0,Jun-2014,9002.87,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6939770,8620043,5600.0,5600.0,5600.0, 36 months,8.9,177.82,A,A5,REDACTED,< 1 year,RENT,19200.0,Not Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,60xxx,IL,13.19,0.0,Sep-1980,2.0,,,9.0,0.0,4095.0,12.8,14.0,f,0.0,0.0,6329.73409203,6329.73,5600.0,729.73,0.0,0.0,0.0,Feb-2014,1892.29,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2876339,8513428,12000.0,12000.0,12000.0, 60 months,19.42,314.07,E,E3,REDACTED,4 years,RENT,68000.0,Source Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,06xxx,CT,23.15,0.0,Dec-2000,0.0,,,19.0,0.0,23936.0,78.4,28.0,f,3406.9,3406.9,15061.32,15061.32,8593.1,6468.22,0.0,0.0,0.0,Dec-2015,314.07,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
5459399,1970984,4800.0,4800.0,4800.0, 36 months,6.03,146.1,A,A1,REDACTED,3 years,OWN,35000.0,Source Verified,Dec-2011,Fully Paid,n,,,other,Loan Application,07xxx,NJ,14.61,0.0,Jun-1988,0.0,,,9.0,0.0,7263.0,15.1,21.0,f,0.0,0.0,5203.26,5203.26,4800.0,403.26,0.0,0.0,0.0,Dec-2013,1844.99,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7525208,4543113,25000.0,15700.0,15675.0, 60 months,14.65,370.63,C,C3,REDACTED,10+ years,MORTGAGE,63000.0,Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,32xxx,FL,24.93,0.0,Nov-1998,1.0,,,9.0,0.0,20546.0,62.6,29.0,f,4114.39,4107.84,17788.42,17760.1,11585.6,6202.82,0.0,0.0,0.0,Jan-2016,370.63,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
4282090,5256616,10000.0,10000.0,10000.0, 36 months,11.71,330.76,B,B3,REDACTED,5 years,RENT,29406.0,Source Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,91xxx,CA,10.41,0.0,Apr-2004,0.0,,,5.0,0.0,8692.0,82.5,17.0,f,0.0,0.0,6944.82,6944.82,5393.16,1537.05,0.0,14.61,0.0,Sep-2013,330.76,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
2081556,8925618,2200.0,2200.0,2200.0, 36 months,9.91,70.9,B,B1,REDACTED,8 years,RENT,26004.0,Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,15xxx,PA,14.95,0.0,Jan-2003,0.0,,,3.0,0.0,3820.0,61.6,7.0,f,0.0,0.0,261.47,261.47,160.16,86.42,14.883,0.0,0.0,Jun-2012,50.0,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
4908538,5880937,24000.0,24000.0,24000.0, 36 months,12.69,805.08,B,B5,REDACTED,1 year,RENT,120000.0,Source Verified,Dec-2011,Charged Off,n,,,credit_card,Loan Application,90xxx,CA,13.9,0.0,Nov-2006,0.0,,,9.0,0.0,27314.0,83.3,14.0,f,0.0,0.0,28413.79,28413.79,23024.99,5136.52,80.4925820733,171.78,30.9204,Dec-2014,805.08,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
